section_id,s_node,e_node,length
7838,4911,2541,48.574
7839,2541,4911,48.574
7840,22490,2541,44.67099999999999
7841,39168,2542,73.221
7842,2542,39168,73.221
7843,2543,42656,13.039
7844,2543,2547,84.16
7845,34684,2543,55.05
7846,2545,2544,48.685
7847,2545,2546,79.47699999999999
7848,2547,2545,38.203
7849,41723,2548,120.857
7850,2548,41723,120.857
7851,2551,2548,69.369
7852,2549,42652,121.42
7853,42654,2549,12.716
7854,2550,2551,69.249
7855,2552,2553,82.74
7856,2554,2552,33.416
7857,2555,2554,52.308
7858,2555,34682,67.507
7859,34682,2555,67.507
7860,31801,2555,11.864
7861,2555,31801,11.864
7862,2558,28198,124.614
7863,2559,2558,22.294
7864,2559,22404,207.599
7865,22405,2559,41.627
7866,2560,20334,6.191
7867,20334,2560,6.191
7868,2560,20315,95.536
7869,3623,2560,114.735
7870,2560,3623,114.735
7871,2561,2562,13.404
7872,5955,2561,89.74000000000001
7873,2561,5955,89.74000000000001
7874,24729,2561,45.851
7875,2562,20332,46.371
7876,2562,2584,377.383
7877,2584,2562,377.383
7878,2563,2564,118.088
7879,2563,2578,12.647
7880,31388,2563,23.989
7881,2564,2655,11.34
7882,2655,2564,11.34
7883,5956,2564,83.044
7884,2564,5956,83.044
7885,2565,3615,83.625
7886,3615,2565,83.625
7887,20317,2565,93.107
7888,2565,20317,93.107
7889,37616,2565,78.70100000000001
7890,2565,37616,78.70100000000001
7891,2566,28830,45.569
7892,2569,2566,233.621
7893,2566,2569,233.621
7894,28827,2566,39.359
7895,6772,2567,17.714
7896,2567,6772,17.714
7897,28830,2567,396.155
7898,2568,20624,14.474
7899,2568,20623,16.387
7900,42480,2568,11.234
7901,2568,42480,11.234
7902,2568,20625,259.582
7903,20625,2568,259.582
7904,32779,2568,88.85
7905,2569,20911,22.972
7906,28826,2569,20.977
7907,2569,28826,20.977
7908,37261,2570,88.15
7909,2570,37261,88.15
7910,8085,2570,400.564
7911,2570,8085,400.564
7912,2571,8093,80.59700000000001
7913,8093,2571,80.59700000000001
7914,7216,2571,171.901
7915,2571,7216,171.901
7916,40538,2571,115.672
7917,2571,40538,115.672
7918,2572,28818,7.302
7919,28818,2572,7.302
7920,37260,2572,2.95
7921,2572,37260,2.95
7922,2572,7207,100.377
7923,7207,2572,100.377
7924,2574,2573,12.828
7925,2573,2574,12.828
7926,2573,43291,517.458
7927,2573,2577,25.286
7928,2577,2573,25.286
7929,35143,2573,147.436
7930,16105,2574,119.821
7931,2574,16105,119.821
7932,2574,28823,155.173
7933,21412,2574,269.266
7934,7200,2575,121.874
7935,2575,7200,121.874
7936,2575,37260,66.967
7937,37260,2575,66.967
7938,26478,2575,423.424
7939,2575,26478,423.424
7940,2576,37979,37.940000000000005
7941,37979,2576,37.940000000000005
7942,2576,42008,15.285
7943,42006,2576,11.319
7944,2577,36819,175.61800000000002
7945,2577,38755,59.083
7946,38755,2577,59.083
7947,2655,2578,117.369
7948,2579,20331,137.208
7949,2579,37618,4.085
7950,37618,2579,4.085
7951,2655,2579,139.36
7952,2579,2655,139.36
7953,2580,24728,43.277
7954,2580,2581,12.441
7955,20315,2580,120.557
7956,20327,2580,118.577
7957,2581,35092,28.13
7958,20333,2581,43.118
7959,2589,2582,162.272
7960,2582,2589,162.272
7961,2582,42424,45.173
7962,40441,2582,31.769
7963,2583,2591,34.57
7964,24726,2583,190.714
7965,2583,24726,190.714
7966,2589,2583,26.178
7967,2584,20660,18.917
7968,20660,2584,18.917
7969,2584,30110,175.257
7970,30110,2584,175.257
7971,2585,2586,256.928
7972,2585,6497,53.242
7973,2591,2585,93.031
7974,6501,2586,563.626
7975,2586,6501,563.626
7976,2586,8771,1110.558
7977,8771,2586,1110.558
7978,2587,5927,36.938
7979,2588,2587,166.46099999999998
7980,2587,2588,166.46099999999998
7981,5929,2587,37.734
7982,2588,2593,33.663
7983,2592,2588,55.228
7984,2590,2589,34.472
7985,2590,2591,25.876
7986,6500,2590,93.596
7987,2592,2593,24.865
7988,6497,2592,57.063
7989,2593,6498,53.482
7990,2594,3443,31.851
7991,3443,2594,31.851
7992,5632,2594,19.441
7993,2594,5632,19.441
7994,2595,2594,147.41
7995,2596,3677,10.267
7996,3677,2596,10.267
7997,33817,2596,9.678
7998,2596,33817,9.678
7999,2597,3450,23.593
8000,3450,2597,23.593
8001,2598,2597,190.249
8002,2597,2598,190.249
8003,3101,2597,103.76
8004,2598,21357,19.936
8005,3102,2598,19.064
8006,2599,2600,113.85099999999998
8007,2599,2602,64.871
8008,3204,2599,11.76
8009,2600,12448,133.382
8010,2600,3121,35.94
8011,3123,2600,40.224
8012,3446,2600,40.413
8013,41095,2601,73.289
8014,2601,41095,73.289
8015,2601,2604,64.967
8016,2602,2601,32.596999999999994
8017,2603,2602,110.382
8018,2603,3122,111.653
8019,3121,2603,29.068
8020,2604,2605,13.154
8021,3120,2604,88.546
8022,2605,3204,7.437
8023,3171,2605,17.749
8024,2606,13244,138.397
8025,13244,2606,138.397
8026,2606,9201,136.32199999999995
8027,9201,2606,136.32199999999995
8028,2606,13227,97.73
8029,13227,2606,97.73
8030,2965,2607,17.686
8031,2607,2965,17.686
8032,2607,13205,147.517
8033,13239,2607,34.856
8034,2607,13239,34.856
8035,35039,2607,43.651
8036,2608,13229,59.96199999999999
8037,13229,2608,59.96199999999999
8038,13216,2608,33.365
8039,2608,13216,33.365
8040,13212,2608,86.805
8041,2608,13212,86.805
8042,2609,2647,189.187
8043,2609,13172,71.031
8044,13172,2609,71.031
8045,23934,2609,42.229
8046,2609,23934,42.229
8047,2610,2995,130.739
8048,2610,30982,59.111
8049,30982,2610,59.111
8050,2610,4448,215.608
8051,36299,2610,102.584
8052,2611,2966,11.309
8053,2611,29125,126.537
8054,2995,2611,12.187
8055,22978,2611,79.141
8056,2612,2886,12.127
8057,2612,3695,283.211
8058,2876,2612,103.19
8059,2613,2614,95.498
8060,2614,2613,95.498
8061,2613,24511,41.042
8062,25991,2613,61.954
8063,2614,2615,187.757
8064,2615,2614,187.757
8065,2614,27985,119.823
8066,27985,2614,119.823
8067,2615,3009,109.828
8068,3009,2615,109.828
8069,2615,3008,108.08899999999998
8070,3008,2615,108.08899999999998
8071,2616,28023,85.76
8072,3009,2616,127.606
8073,2616,3009,127.606
8074,28020,2616,137.27900000000002
8075,2617,2618,18.314
8076,2618,2617,18.314
8077,2617,2858,9.621
8078,2617,2854,227.92900000000003
8079,3525,2617,88.22500000000001
8080,2618,2864,182.016
8081,2619,2618,110.015
8082,2618,2619,110.015
8083,2858,2618,16.534
8084,28403,2618,93.5
8085,2619,4318,52.9
8086,4318,2619,52.9
8087,41431,2619,107.327
8088,2619,41431,107.327
8089,2638,2620,211.061
8090,2620,2638,211.061
8091,2620,3678,37.972
8092,2621,2620,84.969
8093,3679,2620,10.83
8094,2621,2646,10.848
8095,2646,2621,10.848
8096,2636,2621,99.512
8097,2621,2636,99.512
8098,3666,2621,18.776
8099,2622,5377,28.678999999999995
8100,2622,5378,39.901
8101,2629,2622,119.825
8102,2623,23942,23.297
8103,2623,30586,48.286
8104,2623,2896,30.275
8105,2623,30585,44.662
8106,30585,2623,44.662
8107,27810,2623,24.408
8108,2624,3885,132.524
8109,28400,2624,105.641
8110,2625,2807,18.586
8111,2625,27811,238.678
8112,2631,2625,21.925
8113,22880,2625,88.58300000000001
8114,2626,24578,92.418
8115,2626,4629,34.537000000000006
8116,34242,2626,111.932
8117,2627,2633,94.158
8118,2627,2804,21.219
8119,2627,3470,20.142
8120,2628,2627,60.012
8121,2805,2628,55.36399999999999
8122,41149,2628,18.77
8123,30585,2629,133.536
8124,2629,30585,133.536
8125,3883,2629,30.839
8126,2630,2846,31.53
8127,2630,2850,41.152
8128,3886,2630,15.553
8129,6411,2630,39.164
8130,2631,22881,91.808
8131,2808,2631,18.742
8132,3660,2631,54.09700000000001
8133,2632,41825,17.981
8134,2632,2650,19.373
8135,3470,2632,57.022
8136,2633,34242,5.81
8137,2633,4629,126.31300000000002
8138,2634,2804,91.052
8139,2634,2635,190.052
8140,34242,2634,20.705
8141,2634,34242,20.705
8142,4631,2634,75.698
8143,2635,2636,221.776
8144,3124,2635,79.81
8145,3667,2636,18.32
8146,2636,3667,18.32
8147,2637,4630,67.407
8148,2638,2637,161.755
8149,3661,2637,42.454
8150,4309,2638,32.527
8151,2638,4309,32.527
8152,2639,2640,254.916
8153,2640,2639,254.916
8154,2639,3187,142.177
8155,2648,2639,155.61
8156,2640,2641,11.497
8157,2641,2640,11.497
8158,2640,3468,248.718
8159,2644,2640,61.151
8160,2641,2645,61.012
8161,22015,2641,245.8880000000001
8162,2642,3125,11.561
8163,3125,2642,11.561
8164,2643,2642,89.45100000000001
8165,2642,2643,89.45100000000001
8166,2642,33354,13.186
8167,4660,2642,66.079
8168,4628,2643,10.991
8169,2643,4628,10.991
8170,2643,4627,164.021
8171,41827,2643,210.041
8172,2644,2645,11.351
8173,2649,2644,29.172
8174,2645,2647,31.522
8175,2646,3665,19.489
8176,2646,2694,60.714
8177,2694,2646,60.714
8178,3679,2646,81.71399999999998
8179,2647,2649,72.53099999999999
8180,2979,2648,25.09
8181,2648,2979,25.09
8182,2648,5370,105.631
8183,5370,2648,105.631
8184,5370,2649,173.4
8185,2649,5370,173.4
8186,2650,2651,16.424
8187,2650,3190,62.985
8188,41826,2650,16.869
8189,2651,2805,11.096
8190,2802,2651,287.459
8191,3677,2652,326.27900000000005
8192,2652,3677,326.27900000000005
8193,41150,2652,98.434
8194,2653,2852,90.979
8195,2850,2653,98.88
8196,2654,20197,124.735
8197,20197,2654,124.735
8198,2654,36622,34.57
8199,2656,22590,19.542
8200,22590,2656,19.542
8201,2656,2664,63.175
8202,31391,2656,37.825
8203,2656,31391,37.825
8204,31392,2656,25.664
8205,2656,31392,25.664
8206,2661,2657,8.506
8207,2657,2661,8.506
8208,2657,2658,155.528
8209,35956,2657,20.87
8210,20234,2658,12.754
8211,2658,20234,12.754
8212,2658,2662,8.567
8213,2662,2658,8.567
8214,2659,35956,55.781
8215,36800,2659,92.367
8216,2659,36800,92.367
8217,2660,2659,21.768
8218,2660,20274,56.997
8219,2661,2660,94.92
8220,2663,2660,113.539
8221,20273,2661,58.795
8222,2661,20273,58.795
8223,2662,2661,155.764
8224,2662,20240,92.449
8225,20240,2662,92.449
8226,20274,2663,103.807
8227,20275,2663,91.981
8228,2664,20269,10.107
8229,2664,20275,262.244
8230,31391,2664,49.157
8231,2665,2666,66.83
8232,30310,2665,103.589
8233,38028,2665,953.763
8234,2666,3663,132.73200000000003
8235,2666,2667,125.797
8236,2667,2671,43.749
8237,2667,2672,54.059
8238,2668,8769,32.443
8239,2668,22592,29.559
8240,34677,2668,16.329
8241,2669,34677,32.026
8242,2670,2669,49.857
8243,5940,2669,38.303
8244,21523,2670,107.581
8245,2670,21523,107.581
8246,5940,2670,58.367
8247,2671,2673,30.741
8248,2672,2671,32.169999999999995
8249,2673,21265,183.641
8250,21265,2673,183.641
8251,21254,2673,67.236
8252,2673,21254,67.236
8253,2673,21266,54.332
8254,2674,22591,47.893
8255,2674,2675,20.067
8256,21274,2674,166.49200000000002
8257,2675,2676,77.02099999999999
8258,2675,8773,117.106
8259,2676,30309,45.001000000000005
8260,8772,2676,135.849
8261,3206,2677,16.84
8262,2677,3206,16.84
8263,2678,18847,195.52600000000007
8264,18847,2678,195.52600000000007
8265,2678,18848,163.518
8266,18848,2678,163.518
8267,18846,2678,209.678
8268,2678,18846,209.678
8269,2679,37269,79.325
8270,37269,2679,79.325
8271,35520,2679,185.432
8272,2679,35520,185.432
8273,37268,2679,261.67900000000003
8274,2679,37268,261.67900000000003
8275,2680,18929,488.40600000000006
8276,18929,2680,488.40600000000006
8277,2680,18929,512.4699999999999
8278,18929,2680,512.4699999999999
8279,31145,2680,65.791
8280,2680,31145,65.791
8281,2681,39695,19.402
8282,39695,2681,19.402
8283,18923,2681,55.409
8284,2681,18923,55.409
8285,2681,2682,219.678
8286,2682,2681,219.678
8287,2682,39674,19.884
8288,39673,2682,20.302
8289,2683,2684,198.689
8290,2684,2683,198.689
8291,2683,39675,23.42
8292,39790,2683,28.131
8293,2684,26561,336.54100000000005
8294,26561,2684,336.54100000000005
8295,2684,39697,243.362
8296,39697,2684,243.362
8297,2685,39676,18.755
8298,2685,39672,18.751
8299,39675,2685,27.117
8300,26562,2686,92.117
8301,2686,26562,92.117
8302,2686,26566,573.869
8303,26566,2686,573.869
8304,5103,2686,363.8809999999999
8305,2686,5103,363.8809999999999
8306,2687,18970,527.6109999999999
8307,18970,2687,527.6109999999999
8308,2687,19545,603.554
8309,19545,2687,603.554
8310,2687,39698,2331.2090000000003
8311,39698,2687,2331.2090000000003
8312,2688,5127,51.182
8313,5127,2688,51.182
8314,19513,2688,451.098
8315,2688,19513,451.098
8316,2688,34452,178.66500000000002
8317,41093,2688,1710.1329999999998
8318,2688,41093,1710.1329999999998
8319,2689,38303,29.245
8320,2689,38071,36.556
8321,5130,2689,23.55
8322,2690,13401,64.705
8323,13487,2691,120.54
8324,2691,13487,120.54
8325,31022,2691,65.738
8326,2691,31022,65.738
8327,2691,2692,75.483
8328,13483,2691,122.876
8329,2692,13484,123.919
8330,2692,13482,75.114
8331,13482,2692,75.114
8332,37433,2692,22.315
8333,2692,37433,22.315
8334,2693,5071,705.2620000000001
8335,2693,5050,1731.4729999999995
8336,17381,2693,2786.315
8337,3664,2694,80.795
8338,2695,2696,105.308
8339,2696,2695,105.308
8340,24232,2695,123.914
8341,2695,24232,123.914
8342,2695,2707,73.81800000000001
8343,2707,2695,73.81800000000001
8344,2696,2743,98.725
8345,2743,2696,98.725
8346,2713,2696,69.983
8347,2697,2725,67.045
8348,2714,2697,69.524
8349,2747,2697,67.777
8350,2698,25986,58.022
8351,25986,2698,58.022
8352,2698,25989,77.729
8353,2698,25985,45.402
8354,25985,2698,45.402
8355,28788,2698,136.011
8356,2698,28788,136.011
8357,2698,13806,63.010000000000005
8358,13806,2698,63.010000000000005
8359,2700,2699,55.434
8360,2699,2700,55.434
8361,2699,2735,67.582
8362,2701,2700,68.796
8363,2700,2701,68.796
8364,2738,2700,76.202
8365,2702,2701,80.331
8366,2701,2702,80.331
8367,2701,2739,77.15899999999999
8368,2703,2702,82.839
8369,2702,2703,82.839
8370,2862,2702,75.661
8371,2704,2703,54.743
8372,2703,2704,54.743
8373,2740,2703,77.316
8374,2715,2704,49.431
8375,2704,2715,49.431
8376,2704,2741,71.47800000000001
8377,30556,2705,101.421
8378,2705,30556,101.421
8379,2705,2715,68.394
8380,2715,2705,68.394
8381,2705,38209,29.929
8382,38209,2705,30.404
8383,2706,30556,25.546
8384,30556,2706,25.546
8385,2724,2706,77.513
8386,2706,2724,77.513
8387,2720,2706,62.713
8388,2707,2724,56.951
8389,2724,2707,56.951
8390,2713,2707,82.99900000000001
8391,2716,2708,104.732
8392,2708,2716,104.732
8393,2708,2742,47.827
8394,2742,2708,47.827
8395,2954,2708,70.018
8396,2708,2954,70.018
8397,2720,2708,97.639
8398,2709,2716,103.695
8399,2716,2709,103.695
8400,2709,2740,75.863
8401,2709,2728,32.863
8402,2728,2709,32.863
8403,2863,2709,82.38799999999999
8404,2710,2731,81.984
8405,2710,2863,79.91000000000001
8406,2711,2710,68.982
8407,2739,2710,73.196
8408,2711,2738,74.48700000000001
8409,2712,2711,74.47099999999999
8410,2754,2711,55.966
8411,2712,2755,67.792
8412,31227,2712,11.914
8413,2712,31227,11.914
8414,2737,2712,79.055
8415,2713,2720,49.67
8416,2742,2713,98.315
8417,2714,2746,68.38799999999999
8418,2729,2714,70.275
8419,2736,2715,64.843
8420,2716,2717,75.625
8421,2736,2716,76.91
8422,2717,2718,69.64
8423,2717,2722,97.308
8424,2742,2717,104.767
8425,2718,2743,104.215
8426,2723,2718,98.305
8427,2727,2718,163.248
8428,2719,2721,196.703
8429,2721,2719,196.703
8430,2719,2756,619.7080000000002
8431,2743,2719,127.81999999999998
8432,2719,2743,127.81999999999998
8433,2724,2720,56.154
8434,2721,37063,8.143
8435,37063,2721,8.143
8436,2721,2757,35.385
8437,2757,2721,35.385
8438,38204,2721,22.831
8439,2721,38204,22.831
8440,2722,2723,70.1
8441,2723,2722,70.1
8442,2728,2722,71.833
8443,2722,2728,71.833
8444,2751,2722,78.079
8445,2723,2727,66.958
8446,2727,2723,66.958
8447,2723,2752,77.21
8448,2725,2726,63.686
8449,2748,2725,68.578
8450,2726,38208,5.767
8451,38208,2726,5.767
8452,2726,31464,7.867
8453,31464,2726,7.867
8454,2726,29603,22.907
8455,29609,2726,14.328
8456,2727,38206,7.342
8457,38206,2727,7.342
8458,2727,2753,78.70200000000001
8459,2728,2750,78.374
8460,2745,2729,68.417
8461,2755,2729,53.366
8462,2749,2730,75.425
8463,2730,2749,75.425
8464,2730,2744,68.033
8465,2744,2730,68.033
8466,2734,2730,63.532
8467,2731,2745,66.01899999999999
8468,2731,2732,70.027
8469,2750,2731,76.16
8470,2732,2733,71.085
8471,2732,2751,76.822
8472,2746,2732,67.052
8473,2733,2747,67.321
8474,2733,2734,65.909
8475,2752,2733,77.252
8476,2734,2748,67.59700000000001
8477,2753,2734,75.36
8478,2735,2737,17.552999999999997
8479,2741,2736,49.592
8480,2737,28443,13.622
8481,2738,2737,91.95499999999998
8482,2739,2738,69.301
8483,2862,2739,79.651
8484,2740,2741,53.901
8485,2740,2862,82.926
8486,2743,2742,70.365
8487,2744,2748,63.713
8488,2744,5729,36.083
8489,5729,2744,36.083
8490,2745,2754,45.495000000000005
8491,2746,2745,69.713
8492,2747,2746,71.662
8493,2748,2747,65.084
8494,2749,2753,64.467
8495,38205,2749,46.502
8496,2749,38205,46.502
8497,2751,2750,71.394
8498,2752,2751,70.21
8499,2753,2752,66.21
8500,2754,2755,68.393
8501,2756,41056,9.98
8502,2757,2756,42.671
8503,28413,2757,76.223
8504,2758,2759,29.621
8505,2758,2763,130.811
8506,2763,2758,130.811
8507,2761,2758,23.313
8508,41056,2758,255.283
8509,2868,2759,125.738
8510,2759,2868,125.738
8511,2759,2760,20.191
8512,2760,5643,18.666
8513,5643,2760,18.666
8514,2760,2761,21.388
8515,2761,2762,109.253
8516,5644,2761,95.86
8517,2761,5644,95.86
8518,2762,28413,117.132
8519,36035,2762,141.61399999999998
8520,2763,41584,63.513000000000005
8521,41584,2763,63.513000000000005
8522,2868,2763,202.142
8523,2764,34868,181.826
8524,34868,2764,181.826
8525,2765,28835,19.975
8526,5978,2765,167.498
8527,2765,5978,167.498
8528,2766,2776,48.631
8529,2766,27039,65.69800000000001
8530,14990,2766,59.833
8531,2767,2774,145.608
8532,37949,2767,27.505000000000003
8533,2768,2770,66.685
8534,2769,2768,147.27500000000003
8535,37949,2768,40.537
8536,2769,2775,345.4680000000001
8537,14997,2769,512.885
8538,2770,2771,40.097
8539,2770,7330,60.404
8540,2771,14991,30.852
8541,2772,7307,78.492
8542,2772,2774,391.19
8543,7297,2772,330.982
8544,2773,2775,155.475
8545,14989,2773,38.085
8546,37950,2773,24.491
8547,2774,32720,256.57000000000005
8548,4253,2776,132.08399999999995
8549,37697,2776,33.406
8550,2777,7308,61.823
8551,2777,4218,136.917
8552,31248,2777,103.623
8553,2778,41236,9.522
8554,41236,2778,9.522
8555,2778,7279,66.395
8556,4218,2778,229.662
8557,7277,2778,104.955
8558,2779,27678,8.244
8559,7645,2779,110.69
8560,2779,7645,110.69
8561,4214,2779,120.712
8562,2780,2781,60.647
8563,7635,2780,132.2
8564,2780,7635,132.2
8565,7619,2780,75.982
8566,2781,41106,43.469
8567,2781,23263,12.097
8568,2783,2782,21.511000000000003
8569,2782,2783,21.511000000000003
8570,2782,11062,102.469
8571,41801,2782,90.45699999999998
8572,2783,41800,116.866
8573,2784,2783,19.384
8574,23598,2783,81.95400000000001
8575,2784,32719,32.895
8576,10608,2784,124.435
8577,2785,10583,252.952
8578,33330,2785,106.748
8579,37796,2785,16.509
8580,2786,23595,18.096
8581,23595,2786,18.096
8582,2786,10623,136.365
8583,10621,2786,66.521
8584,2786,10621,66.521
8585,26464,2786,146.529
8586,2787,2790,18.672
8587,2790,2787,18.672
8588,2787,23593,77.97200000000001
8589,10623,2787,103.314
8590,2788,9010,15.208000000000002
8591,9010,2788,15.208000000000002
8592,2788,23590,52.05799999999999
8593,23592,2788,76.139
8594,10844,2789,117.789
8595,2789,10844,117.789
8596,2789,23591,105.761
8597,9019,2789,160.643
8598,2790,10644,102.665
8599,10753,2790,159.216
8600,23594,2790,13.666
8601,2791,23563,108.504
8602,2792,2791,50.294
8603,2791,2792,50.294
8604,23589,2791,137.365
8605,2792,10579,70.823
8606,26367,2792,72.08699999999999
8607,6035,2793,94.462
8608,2793,6035,94.462
8609,2794,2793,745.7670000000003
8610,2793,2794,745.7670000000003
8611,6037,2793,63.69199999999999
8612,2793,6037,63.69199999999999
8613,22636,2794,342.7969999999999
8614,2794,22636,342.7969999999999
8615,2794,42718,47.34
8616,33624,2794,40.545
8617,2795,2868,116.127
8618,2868,2795,116.127
8619,2795,28653,111.494
8620,28653,2795,111.494
8621,5648,2795,102.194
8622,2795,5648,102.194
8623,5651,2795,53.944
8624,2795,5651,53.944
8625,2796,23493,247.962
8626,5543,2796,45.934
8627,23495,2796,51.224
8628,2797,23619,21.364
8629,2797,42253,151.291
8630,30586,2797,209.525
8631,2798,3264,8.532
8632,3264,2798,8.532
8633,3268,2798,89.80000000000001
8634,2798,3268,89.80000000000001
8635,2929,2799,102.264
8636,2800,39489,74.68599999999999
8637,2800,2925,178.337
8638,2924,2800,98.496
8639,2801,3296,208.917
8640,2801,2806,17.737
8641,3676,2801,20.264
8642,2802,3676,18.332
8643,2806,2802,20.407
8644,39202,2802,51.591
8645,2803,3400,10.923
8646,3297,2803,19.231
8647,2804,3470,13.231
8648,2804,33359,17.092
8649,2805,41150,35.856
8650,2806,39203,49.175
8651,2807,2808,19.626
8652,2807,28400,99.184
8653,27808,2807,249.40500000000003
8654,2808,3657,55.047
8655,28401,2808,96.573
8656,2809,24618,138.509
8657,2810,2809,39.922
8658,3165,2809,170.47500000000002
8659,2810,24622,20.438
8660,2811,2810,103.37899999999998
8661,24627,2810,79.42
8662,16203,2811,240.59900000000005
8663,2811,16203,240.59900000000005
8664,2812,24642,52.577
8665,2812,24643,57.196
8666,24643,2812,57.196
8667,2813,2812,224.766
8668,2812,2813,224.766
8669,12279,2813,138.884
8670,2813,12279,138.884
8671,12285,2813,118.647
8672,2813,12285,118.647
8673,2814,14575,220.888
8674,2814,25355,1386.6669999999997
8675,15845,2814,73.554
8676,6415,2815,356.534
8677,2816,18429,256.03599999999994
8678,2816,2817,398.456
8679,18430,2817,248.394
8680,2818,14663,120.505
8681,2818,14664,160.284
8682,2819,2822,213.594
8683,2819,2820,1657.3239999999998
8684,14664,2819,133.691
8685,2820,4597,498.42
8686,2820,4594,454.728
8687,2821,25111,299.023
8688,25111,2821,299.023
8689,30454,2821,910.736
8690,2821,30454,910.736
8691,2821,4505,2202.984999999999
8692,4505,2821,2202.984999999999
8693,2822,2823,359.226
8694,4590,2822,1864.1540000000005
8695,2823,14664,415.314
8696,2823,2824,471.0
8697,2824,14698,57.501
8698,3553,2824,272.665
8699,2825,3559,455.882
8700,2825,6417,365.685
8701,14697,2825,113.605
8702,2826,33368,1940.74
8703,2827,38314,268.672
8704,12079,2827,60.396
8705,24730,2827,29.659
8706,2828,12424,308.113
8707,36368,2828,21.09
8708,2829,12367,60.181
8709,12367,2829,60.181
8710,2829,28338,170.40599999999998
8711,28339,2829,268.66400000000004
8712,2830,28337,17.571
8713,2830,39082,30.197000000000003
8714,28338,2830,200.937
8715,2831,2832,126.467
8716,2832,2831,126.467
8717,2831,5366,456.459
8718,5366,2831,456.459
8719,2832,2833,275.365
8720,10178,2832,103.4
8721,2833,2834,415.146
8722,2833,4501,991.167
8723,4501,2833,991.167
8724,2834,10178,332.034
8725,2835,2838,125.986
8726,2835,2836,81.897
8727,2836,2835,81.897
8728,29157,2835,230.634
8729,2835,29157,230.634
8730,2836,21728,172.164
8731,2837,2836,91.929
8732,2837,5876,64.651
8733,29611,2837,68.446
8734,2838,3533,114.111
8735,11546,2838,127.254
8736,2838,11546,127.254
8737,2838,5876,70.717
8738,5876,2838,70.717
8739,2839,3163,208.425
8740,2839,3164,36.46
8741,3166,2839,86.133
8742,2840,2911,103.925
8743,2840,27760,83.143
8744,10540,2840,26.019
8745,28752,2840,477.34
8746,2841,29104,36.426
8747,29104,2841,36.426
8748,23980,2841,52.951
8749,2841,23980,52.951
8750,11081,2841,221.318
8751,29100,2841,24.021
8752,32949,2842,151.65200000000002
8753,2842,32949,151.65200000000002
8754,2842,2844,16.976
8755,2844,2842,16.976
8756,2842,41700,41.827
8757,26934,2842,76.937
8758,2843,2845,16.507
8759,2843,10137,69.329
8760,29096,2843,19.506
8761,2844,26923,72.10300000000001
8762,27761,2844,40.138
8763,2845,41516,20.56
8764,2845,24049,236.669
8765,10138,2845,69.028
8766,2846,38791,27.446
8767,38791,2846,27.446
8768,2846,41481,30.134
8769,2847,2852,246.39
8770,2847,2853,131.585
8771,3523,2847,89.65100000000001
8772,2848,34561,9.7
8773,34561,2848,9.7
8774,3415,2848,11.566
8775,2848,3415,11.566
8776,2848,3408,146.673
8777,3408,2848,146.673
8778,2849,4308,278.312
8779,4308,2849,278.312
8780,41481,2850,30.029000000000003
8781,2851,41481,113.631
8782,2851,3414,111.367
8783,3414,2851,111.367
8784,2852,3523,198.323
8785,2853,2860,152.75400000000002
8786,2853,2856,105.999
8787,2856,2853,105.999
8788,3524,2853,73.55199999999999
8789,2853,3524,73.55199999999999
8790,2857,2854,56.981
8791,2854,2857,56.981
8792,2854,3524,68.088
8793,3524,2854,68.088
8794,2855,3526,9.528
8795,3526,2855,9.528
8796,3412,2855,191.375
8797,2855,3412,191.375
8798,32541,2855,63.816
8799,2857,3415,154.403
8800,3526,2857,147.70999999999998
8801,2857,3526,147.70999999999998
8802,2858,2861,93.691
8803,2861,2858,361.8719999999999
8804,3409,2859,106.657
8805,2859,3409,106.657
8806,2859,32541,85.164
8807,2860,2864,16.258
8808,2860,3525,85.766
8809,3523,2860,122.895
8810,28403,2861,15.021
8811,2861,28403,15.021
8812,2861,27809,45.412
8813,2863,2862,73.917
8814,2864,2867,66.345
8815,2864,2866,94.816
8816,2865,3662,100.262
8817,3662,2865,100.262
8818,3687,2865,44.49
8819,2865,3687,44.49
8820,3683,2865,64.441
8821,2866,42363,67.626
8822,2866,3658,28.429
8823,2867,42364,105.698
8824,2867,3687,66.014
8825,3687,2867,66.014
8826,2868,40868,74.268
8827,2869,28653,116.61700000000002
8828,5642,2869,104.851
8829,40868,2869,82.797
8830,2870,5644,108.877
8831,5644,2870,108.877
8832,41818,2870,9.016
8833,2871,5645,78.771
8834,41818,2871,47.543000000000006
8835,2872,23250,56.639
8836,25582,2872,24.572
8837,25686,2872,30.131
8838,2873,37933,18.11
8839,2873,9128,14.86
8840,37863,2873,55.221
8841,2874,23650,57.129000000000005
8842,9127,2874,62.361
8843,9128,2874,25.421
8844,2875,37920,19.544
8845,2875,9172,130.688
8846,38539,2875,193.974
8847,2887,2876,28.237
8848,3027,2876,29.198
8849,2877,23851,286.04400000000004
8850,2877,13166,174.36099999999996
8851,3695,2877,254.668
8852,6389,2878,156.431
8853,2878,6389,156.431
8854,2878,12564,101.68399999999998
8855,12564,2878,101.68399999999998
8856,2879,24278,197.22
8857,12562,2879,49.991
8858,12566,2879,13.743000000000002
8859,2880,12551,94.9
8860,2880,9199,87.18799999999999
8861,12552,2880,123.093
8862,23250,2880,11.117
8863,2881,12544,43.406
8864,2881,30952,89.12
8865,9196,2881,152.472
8866,37931,2881,7.395
8867,2882,16062,54.183
