section_id,s_node,e_node,length,direction
51732,19266,19256,271.971,0
51733,19257,19260,15.206,1
51734,19260,19257,15.206,1
51735,19257,19258,134.947,1
51736,19258,19257,134.947,1
51737,33613,19259,19.058,1
51738,19259,33613,19.058,1
51739,19260,41445,83.523,0
51740,19260,33613,40.44500000000001,1
51741,33613,19260,40.44500000000001,1
51742,19261,41132,43.202,1
51743,41132,19261,43.202,1
51744,19262,41127,72.03699999999999,1
51745,41127,19262,72.03699999999999,1
51746,41999,19262,15.390999999999998,1
51747,19262,41999,15.390999999999998,1
51748,19262,41996,63.386,1
51749,41996,19262,63.386,1
51750,41996,19263,15.565999999999999,1
51751,19263,41996,15.565999999999999,1
51752,19263,19267,217.738,0
51753,29627,19263,114.12,0
51754,19264,19265,184.262,0
51755,19269,19264,192.331,0
51756,19265,31512,35.648,0
51757,23462,19265,71.23,0
51758,19267,19266,73.28699999999999,0
51759,19268,19266,9.107999999999999,0
51760,19267,19269,9.163,0
51761,19268,19269,74.484,0
51762,19270,19268,152.70399999999995,0
51763,19270,19271,446.936,1
51764,19271,19270,446.936,1
51765,23456,19270,75.795,0
51766,19272,33464,67.357,1
51767,33464,19272,67.357,1
51768,19274,19273,26.329,1
51769,19273,19274,26.329,1
51770,19274,19275,153.864,1
51771,19275,19274,153.864,1
51772,33464,19274,146.596,1
51773,19274,33464,146.596,1
51774,37486,19275,146.606,1
51775,19275,37486,146.606,1
51776,19277,19276,200.658,0
51777,28007,19276,673.0509999999998,0
51778,19278,19277,83.90199999999999,0
51779,19280,19277,106.80100000000002,0
51780,19278,19572,11.01,1
51781,19572,19278,11.01,1
51782,19280,19278,102.825,0
51783,19279,19596,57.356,0
51784,19279,33615,288.79500000000013,1
51785,33615,19279,288.79500000000013,1
51786,19576,19279,137.555,1
51787,19279,19576,137.555,1
51788,33796,19279,24.111,1
51789,19279,33796,24.111,1
51790,19281,23461,184.081,1
51791,23461,19281,184.081,1
51792,29254,19282,162.993,0
51793,19283,19286,35.3,0
51794,29251,19283,35.064,1
51795,19283,29251,35.064,1
51796,19283,34057,548.539,1
51797,34057,19283,548.539,1
51798,19284,29252,84.39299999999999,1
51799,29252,19284,84.39299999999999,1
51800,19284,19285,124.235,1
51801,19285,19284,124.235,1
51802,19284,34055,29.926000000000005,1
51803,34055,19284,29.926000000000005,1
51804,34057,19284,379.163,1
51805,19284,34057,379.163,1
51806,19285,34043,327.487,1
51807,34043,19285,327.487,1
51808,19285,34046,89.72999999999998,1
51809,34046,19285,89.72999999999998,1
51810,19286,19287,177.66199999999995,0
51811,29251,19286,24.144000000000002,0
51812,19288,19289,90.236,0
51813,19594,19288,121.78900000000002,0
51814,19289,19575,75.154,0
51815,19290,38325,49.665,0
51816,19296,19290,148.80799999999996,0
51817,29625,19290,142.477,0
51818,19291,29625,27.393,0
51819,19291,19297,119.92299999999999,1
51820,19297,19291,119.92299999999999,1
51821,19291,19380,79.63900000000002,0
51822,19296,19291,86.92700000000002,0
51823,19351,19292,22.559,1
51824,19292,19351,22.559,1
51825,19297,19292,351.90099999999984,1
51826,19292,19297,351.90099999999984,1
51827,19292,31500,57.244,1
51828,31500,19292,57.244,1
51829,31500,19293,21.642,1
51830,19293,31500,21.642,1
51831,19293,31496,53.784,0
51832,19294,19293,51.849,0
51833,19294,31496,23.746,0
51834,31495,19294,6.876,0
51835,19357,19295,108.493,1
51836,19295,19357,108.493,1
51837,19295,31490,48.92100000000001,0
51838,31492,19295,46.832,0
51839,29639,19296,49.471000000000004,0
51840,19297,29636,67.839,0
51841,27735,19297,13.927,0
51842,19564,19298,42.98,1
51843,19298,19564,42.98,1
51844,19298,19299,69.63399999999999,1
51845,19299,19298,69.63399999999999,1
51846,19327,19298,395.22899999999987,1
51847,19298,19327,395.22899999999987,1
51848,19299,33293,33.3,1
51849,33293,19299,33.3,1
51850,19299,19300,56.038000000000004,1
51851,19300,19299,56.038000000000004,1
51852,19300,19301,21.971999999999998,1
51853,19301,19300,21.971999999999998,1
51854,19300,33293,49.946000000000005,1
51855,33293,19300,49.946000000000005,1
51856,19306,19301,68.872,1
51857,19301,19306,68.872,1
51858,19548,19302,190.757,0
51859,19561,19302,704.596,0
51860,19304,19303,57.989,1
51861,19303,19304,57.989,1
51862,19303,19548,160.172,1
51863,19548,19303,160.172,1
51864,19303,19551,378.09900000000016,1
51865,19551,19303,378.09900000000016,1
51866,19553,19303,186.024,0
51867,19304,31509,46.457,1
51868,31509,19304,45.601000000000006,1
51869,19305,19553,202.058,1
51870,19553,19305,202.058,1
51871,19305,19307,62.255,1
51872,19307,19305,62.255,1
51873,19309,19305,190.287,1
51874,19305,19309,190.287,1
51875,19306,19319,61.611000000000004,0
51876,19342,19306,13.515,1
51877,19306,19342,13.515,1
51878,19307,19556,50.986999999999995,1
51879,19556,19307,50.986999999999995,1
51880,43600,19307,296.61700000000013,0
51881,19308,43600,91.835,0
51882,19308,43599,143.97400000000005,1
51883,43599,19308,143.97400000000005,1
51884,31518,19308,66.637,0
51885,19309,19310,121.124,1
51886,19310,19309,121.124,1
51887,19309,19555,385.702,0
51888,19310,19311,135.076,1
51889,19311,19310,135.076,1
51890,19310,19312,49.133,1
51891,19312,19310,49.133,1
51892,19313,19314,81.735,0
51893,23466,19313,159.814,0
51894,31517,19314,233.748,1
51895,19314,31517,233.748,1
51896,19333,19315,71.899,1
51897,19315,19333,71.899,1
51898,19316,19317,60.13800000000001,0
51899,19316,23467,67.126,0
51900,23459,19316,103.90800000000002,0
51901,19317,23467,34.117000000000004,0
51902,19317,19318,120.985,1
51903,19318,19317,120.985,1
51904,19318,33612,200.82299999999998,1
51905,33612,19318,200.82299999999998,1
51906,31516,19318,123.24600000000001,1
51907,19318,31516,123.24600000000001,1
51908,19319,31505,119.667,0
