edge,s_node,e_node,s_lng,s_lat,e_lng,e_lat,c_lng,c_lat
15290,5182,18188,12.6202062,41.8142451,12.6194682,41.8147599,12.6198372,41.8145025
15291,18537,5182,12.6215002,41.8131223,12.6202062,41.8142451,12.620853199999999,41.8136837
15292,31252,5182,12.6199452,41.8143236,12.6202062,41.8142451,12.620075700000001,41.81428435
15293,5183,5217,12.6185028,41.8153715,12.6186513,41.8155102,12.618577049999999,41.81544085
15294,5217,5183,12.6186513,41.8155102,12.6185028,41.8153715,12.618577049999999,41.81544085
15295,5184,5183,12.6184317,41.8153032,12.6185028,41.8153715,12.61846725,41.81533735
15296,5183,5184,12.6185028,41.8153715,12.6184317,41.8153032,12.61846725,41.81533735
15297,5183,39523,12.6185028,41.8153715,12.6183767,41.8154527,12.61843975,41.8154121
15298,39522,5183,12.6187098,41.8152373,12.6185028,41.8153715,12.6186063,41.8153044
15299,5184,31252,12.6184317,41.8153032,12.6199452,41.8143236,12.61918845,41.814813400000006
15300,5184,18504,12.6184317,41.8153032,12.6177848,41.8146852,12.61810825,41.8149942
15301,18504,5184,12.6177848,41.8146852,12.6184317,41.8153032,12.61810825,41.8149942
15302,18756,5184,12.6147587,41.8177232,12.6184317,41.8153032,12.616595199999999,41.8165132
15303,5185,18731,12.6089974,41.8214958,12.6094992,41.8219646,12.6092483,41.821730200000005
15304,18731,5185,12.6094992,41.8219646,12.6089974,41.8214958,12.6092483,41.821730200000005
15305,5185,31255,12.6089974,41.8214958,12.6085269,41.8217761,12.60876215,41.82163595
15306,27978,5185,12.6115012,41.8199479,12.6089974,41.8214958,12.6102493,41.82072185
15307,5186,31257,12.6071001,41.8227129,12.6069354,41.8228426,12.60701775,41.82277775
15308,5186,18732,12.6071001,41.8227129,12.6080435,41.8230665,12.6075718,41.822889700000005
15309,18732,5186,12.6080435,41.8230665,12.6071001,41.8227129,12.6075718,41.822889700000005
15310,31255,5186,12.6085269,41.8217761,12.6071001,41.8227129,12.607813499999999,41.8222445
15311,5187,18129,12.6061677,41.8234449,12.605701,41.8238174,12.60593435,41.82363115
15312,18727,5187,12.6089856,41.824519,12.6061677,41.8234449,12.60757665,41.823981950000004
15313,31257,5187,12.6069354,41.8228426,12.6061677,41.8234449,12.606551549999999,41.82314375
15314,5188,5189,12.6114351,41.8198781,12.6131598,41.8188323,12.61229745,41.8193552
15315,5188,27978,12.6114351,41.8198781,12.6115012,41.8199479,12.61146815,41.819913
15316,27978,5188,12.6115012,41.8199479,12.6114351,41.8198781,12.61146815,41.819913
15317,5188,5214,12.6114351,41.8198781,12.6111677,41.8195762,12.611301399999999,41.81972715
15318,5214,5188,12.6111677,41.8195762,12.6114351,41.8198781,12.611301399999999,41.81972715
15319,31254,5188,12.6081073,41.8216085,12.6114351,41.8198781,12.6097712,41.820743300000004
15320,5189,31253,12.6131598,41.8188323,12.6132982,41.8188937,12.613229,41.81886299999999
15321,5189,18756,12.6131598,41.8188323,12.6147587,41.8177232,12.61395925,41.81827775
15322,5190,31258,12.6030789,41.8259336,12.6026603,41.8262311,12.6028696,41.82608235
15323,18114,5190,12.6102673,41.828791,12.6030789,41.8259336,12.6066731,41.827362300000004
15324,5190,18114,12.6030789,41.8259336,12.6102673,41.828791,12.6066731,41.827362300000004
15325,36926,5190,12.6054446,41.8240247,12.6030789,41.8259336,12.60426175,41.824979150000004
15326,5191,23841,12.5949801,41.8331051,12.5955716,41.8324137,12.59527585,41.8327594
15327,5191,5192,12.5949801,41.8331051,12.5974378,41.830167,12.596208950000001,41.83163605
15328,5194,5191,12.5924047,41.8356239,12.5949801,41.8331051,12.5936924,41.8343645
15329,5192,5193,12.5974378,41.830167,12.5977977,41.829682,12.59761775,41.829924500000004
15330,23843,5192,12.5958211,41.8321438,12.5974378,41.830167,12.59662945,41.8311554
15331,5193,30230,12.5977977,41.829682,12.5982301,41.8297678,12.5980139,41.8297249
15332,5193,5208,12.5977977,41.829682,12.599286,41.8286346,12.59854185,41.8291583
15333,5195,23838,12.5978718,41.8301039,12.5975908,41.8304569,12.5977313,41.8302804
15334,30230,5195,12.5982301,41.8297678,12.5978718,41.8301039,12.598050950000001,41.82993585
15335,5196,17600,12.6008388,41.8341033,12.6012639,41.8345872,12.601051349999999,41.83434525
15336,17600,5196,12.6012639,41.8345872,12.6008388,41.8341033,12.601051349999999,41.83434525
15337,17605,5196,12.6005598,41.8337977,12.6008388,41.8341033,12.600699299999999,41.8339505
15338,5196,17605,12.6008388,41.8341033,12.6005598,41.8337977,12.600699299999999,41.8339505
15339,5196,17611,12.6008388,41.8341033,12.599875,41.8345895,12.600356900000001,41.8343464
15340,17611,5196,12.599875,41.8345895,12.6008388,41.8341033,12.600356900000001,41.8343464
15341,17606,5196,12.6034942,41.8327822,12.6008388,41.8341033,12.6021665,41.83344275
15342,5197,5198,12.5944756,41.8338471,12.5953066,41.8344578,12.594891100000002,41.834152450000005
15343,5197,5201,12.5944756,41.8338471,12.5941934,41.8341356,12.5943345,41.833991350000005
15344,23842,5197,12.5958345,41.8327251,12.5944756,41.8338471,12.59515505,41.833286099999995
15345,5198,5199,12.5953066,41.8344578,12.5954502,41.8344334,12.595378400000001,41.8344456
15346,5200,5198,12.5951781,41.8345841,12.5953066,41.8344578,12.59524235,41.83452095
15347,5199,30231,12.5954502,41.8344334,12.5968896,41.8325426,12.5961699,41.833488
15348,5199,30570,12.5954502,41.8344334,12.5955645,41.8344586,12.59550735,41.834446
15349,5200,5201,12.5951781,41.8345841,12.5941934,41.8341356,12.59468575,41.83435985
15350,25648,5200,12.5953603,41.8348178,12.5951781,41.8345841,12.5952692,41.83470095
15351,5202,5203,12.5928686,41.8373291,12.5927096,41.8375784,12.5927891,41.837453749999995
15352,25648,5202,12.5953603,41.8348178,12.5928686,41.8373291,12.59411445,41.83607345
15353,5202,25648,12.5928686,41.8373291,12.5953603,41.8348178,12.59411445,41.83607345
15354,5207,5202,12.5925904,41.8374259,12.5928686,41.8373291,12.5927295,41.8373775
15355,5203,5204,12.5927096,41.8375784,12.5928518,41.8378288,12.592780699999999,41.8377036
15356,5203,5206,12.5927096,41.8375784,12.5926417,41.8377765,12.59267565,41.83767745
15357,5207,5203,12.5925904,41.8374259,12.5927096,41.8375784,12.592649999999999,41.83750215
15358,5204,5206,12.5928518,41.8378288,12.5926417,41.8377765,12.59274675,41.83780265
15359,5204,5205,12.5928518,41.8378288,12.5960763,41.8376605,12.59446405,41.83774465
15360,5205,5204,12.5960763,41.8376605,12.5928518,41.8378288,12.59446405,41.83774465
15361,5205,23833,12.5960763,41.8376605,12.5975597,41.8377397,12.596817999999999,41.8377001
15362,23835,5205,12.5944111,41.8388766,12.5960763,41.8376605,12.595243700000001,41.838268549999995
15363,5206,5207,12.5926417,41.8377765,12.5925904,41.8374259,12.59261605,41.837601199999995
15364,5208,5209,12.599286,41.8286346,12.5964692,41.8269975,12.5978776,41.827816049999996
15365,5209,5208,12.5964692,41.8269975,12.599286,41.8286346,12.5978776,41.827816049999996
15366,5208,5212,12.599286,41.8286346,12.6016399,41.826387,12.60046295,41.8275108
15367,5209,5210,12.5964692,41.8269975,12.5874412,41.8228922,12.591955200000001,41.824944849999994
15368,5210,5209,12.5874412,41.8228922,12.5964692,41.8269975,12.591955200000001,41.824944849999994
15369,5209,18456,12.5964692,41.8269975,12.592378,41.8289809,12.594423599999999,41.8279892
15370,18456,5209,12.592378,41.8289809,12.5964692,41.8269975,12.594423599999999,41.8279892
15371,18453,5209,12.5976756,41.8258985,12.5964692,41.8269975,12.5970724,41.826448
15372,5209,18453,12.5964692,41.8269975,12.5976756,41.8258985,12.5970724,41.826448
15373,5210,18473,12.5874412,41.8228922,12.5864464,41.8239172,12.5869438,41.8234047
15374,18473,5210,12.5864464,41.8239172,12.5874412,41.8228922,12.5869438,41.8234047
15375,18474,5210,12.5825542,41.821053,12.5874412,41.8228922,12.5849977,41.821972599999995
15376,5211,5212,12.6021493,41.8266097,12.6016399,41.826387,12.601894600000001,41.826498349999994
15377,5211,17625,12.6021493,41.8266097,12.5983053,41.8296992,12.6002273,41.82815445
15378,36197,5211,12.6023425,41.8264666,12.6021493,41.8266097,12.6022459,41.826538150000005
15379,5212,5213,12.6016399,41.826387,12.6026397,41.8255961,12.6021398,41.82599155
15380,5213,31258,12.6026397,41.8255961,12.6026603,41.8262311,12.60265,41.8259136
15381,5213,31256,12.6026397,41.8255961,12.6066291,41.8226429,12.604634399999998,41.824119499999995
15382,5214,42248,12.6111677,41.8195762,12.610588,41.8189799,12.61087785,41.81927805
15383,42248,5214,12.610588,41.8189799,12.6111677,41.8195762,12.61087785,41.81927805
15384,18484,5215,12.5966285,41.8158702,12.6033073,41.8119946,12.5999679,41.8139324
15385,5215,18484,12.6033073,41.8119946,12.5966285,41.8158702,12.5999679,41.8139324
15386,5215,5216,12.6033073,41.8119946,12.6020976,41.8108285,12.60270245,41.81141155
15387,5215,18387,12.6033073,41.8119946,12.6051211,41.8109457,12.604214200000001,41.81147015
15388,18387,5215,12.6051211,41.8109457,12.6033073,41.8119946,12.604214200000001,41.81147015
15389,42247,5215,12.6045236,41.813132,12.6033073,41.8119946,12.60391545,41.8125633
15390,5215,42247,12.6033073,41.8119946,12.6045236,41.813132,12.60391545,41.8125633
15391,38882,5216,12.6008677,41.8120022,12.6020976,41.8108285,12.601482650000001,41.811415350000004
15392,5216,38882,12.6020976,41.8108285,12.6008677,41.8120022,12.601482650000001,41.811415350000004
15393,5216,16906,12.6020976,41.8108285,12.6039109,41.8097853,12.603004250000001,41.8103069
15394,5217,5218,12.6186513,41.8155102,12.6189529,41.8173896,12.6188021,41.816449899999995
15395,5218,5217,12.6189529,41.8173896,12.6186513,41.8155102,12.6188021,41.816449899999995
15396,5217,39523,12.6186513,41.8155102,12.6183767,41.8154527,12.618514000000001,41.81548145
15397,39522,5217,12.6187098,41.8152373,12.6186513,41.8155102,12.61868055,41.81537375
15398,18187,5218,12.6196845,41.8175374,12.6189529,41.8173896,12.6193187,41.8174635
15399,5218,18187,12.6189529,41.8173896,12.6196845,41.8175374,12.6193187,41.8174635
15400,5218,18744,12.6189529,41.8173896,12.618337,41.8186745,12.61864495,41.81803205
15401,18744,5218,12.618337,41.8186745,12.6189529,41.8173896,12.61864495,41.81803205
15402,5219,18190,12.6176933,41.8200694,12.6193996,41.8202934,12.61854645,41.820181399999996
15403,18190,5219,12.6193996,41.8202934,12.6176933,41.8200694,12.61854645,41.820181399999996
15404,5219,18738,12.6176933,41.8200694,12.6174535,41.8210765,12.6175734,41.82057295
15405,18738,5219,12.6174535,41.8210765,12.6176933,41.8200694,12.6175734,41.82057295
15406,18192,5219,12.6180467,41.819234,12.6176933,41.8200694,12.61787,41.8196517
15407,5219,18192,12.6176933,41.8200694,12.6180467,41.819234,12.61787,41.8196517
15408,5220,18151,12.6178574,41.8260631,12.6156828,41.8252218,12.6167701,41.825642450000004
15409,18151,5220,12.6156828,41.8252218,12.6178574,41.8260631,12.6167701,41.825642450000004
15410,5221,18152,12.6176184,41.827039,12.6149032,41.8260008,12.6162608,41.8265199
15411,18152,5221,12.6149032,41.8260008,12.6176184,41.827039,12.6162608,41.8265199
15412,5221,5222,12.6176184,41.827039,12.6174972,41.8272403,12.6175578,41.82713965
15413,5222,5221,12.6174972,41.8272403,12.6176184,41.827039,12.6175578,41.82713965
15414,18149,5221,12.6177401,41.8268706,12.6176184,41.827039,12.61767925,41.826954799999996
15415,5221,18149,12.6176184,41.827039,12.6177401,41.8268706,12.61767925,41.826954799999996
15416,5222,18148,12.6174972,41.8272403,12.6172986,41.8273574,12.6173979,41.82729885
15417,18148,5222,12.6172986,41.8273574,12.6174972,41.8272403,12.6173979,41.82729885
15418,5222,31596,12.6174972,41.8272403,12.6174198,41.8290223,12.617458500000001,41.828131299999995
15419,31596,5222,12.6174198,41.8290223,12.6174972,41.8272403,12.617458500000001,41.828131299999995
15420,5223,5224,12.617934,41.8300285,12.6182442,41.8304539,12.618089099999999,41.8302412
15421,5224,5223,12.6182442,41.8304539,12.617934,41.8300285,12.618089099999999,41.8302412
15422,18120,5223,12.6176666,41.8295266,12.617934,41.8300285,12.617800299999999,41.82977755
15423,5223,18120,12.617934,41.8300285,12.6176666,41.8295266,12.617800299999999,41.82977755
15424,32381,5223,12.617725,41.8300873,12.617934,41.8300285,12.6178295,41.8300579
15425,5223,32381,12.617934,41.8300285,12.617725,41.8300873,12.6178295,41.8300579
15426,5224,32382,12.6182442,41.8304539,12.6178735,41.8304546,12.61805885,41.83045425
15427,5224,5225,12.6182442,41.8304539,12.6184836,41.8306118,12.618363899999999,41.83053285
15428,5225,5224,12.6184836,41.8306118,12.6182442,41.8304539,12.618363899999999,41.83053285
15429,5225,18108,12.6184836,41.8306118,12.6190902,41.8306829,12.6187869,41.83064735
15430,18108,5225,12.6190902,41.8306829,12.6184836,41.8306118,12.6187869,41.83064735
15431,17627,5225,12.6188007,41.8309755,12.6184836,41.8306118,12.61864215,41.830793650000004
15432,30048,5226,12.6107461,41.882647,12.6121697,41.8839849,12.611457900000001,41.88331595
15433,39058,5226,12.6108441,41.8813934,12.6121697,41.8839849,12.6115069,41.882689150000004
15434,5227,5228,12.6120421,41.884276,12.6106775,41.8829605,12.611359799999999,41.88361825
15435,5227,5229,12.6120421,41.884276,12.6101661,41.8809266,12.6111041,41.882601300000005
15436,5228,30048,12.6106775,41.8829605,12.6107461,41.882647,12.6107118,41.88280375
15437,5228,39029,12.6106775,41.8829605,12.6100629,41.8827212,12.6103702,41.88284085
15438,5229,16539,12.6101661,41.8809266,12.6021409,41.8665197,12.606153500000001,41.873723150000004
15439,5230,5229,12.6103749,41.8824144,12.6101661,41.8809266,12.6102705,41.8816705
15440,5230,39026,12.6103749,41.8824144,12.6100775,41.8825469,12.6102262,41.882480650000005
15441,39058,5230,12.6108441,41.8813934,12.6103749,41.8824144,12.610609499999999,41.8819039
15442,5231,38839,12.6339415,41.9105219,12.6338136,41.9141766,12.633877550000001,41.91234925
15443,38839,5231,12.6338136,41.9141766,12.6339415,41.9105219,12.633877550000001,41.91234925
15444,5231,31181,12.6339415,41.9105219,12.6397287,41.911119,12.636835099999999,41.91082045
15445,31181,5231,12.6397287,41.911119,12.6339415,41.9105219,12.636835099999999,41.91082045
15446,15093,5231,12.6270784,41.90792,12.6339415,41.9105219,12.63050995,41.90922095
15447,5231,15093,12.6339415,41.9105219,12.6270784,41.90792,12.63050995,41.90922095
15448,5232,25979,12.6430037,41.9115494,12.6416479,41.9108309,12.6423258,41.911190149999996
15449,25979,5232,12.6416479,41.9108309,12.6430037,41.9115494,12.6423258,41.911190149999996
15450,5232,5233,12.6430037,41.9115494,12.6488346,41.9123426,12.645919150000001,41.911946
15451,5233,5232,12.6488346,41.9123426,12.6430037,41.9115494,12.645919150000001,41.911946
15452,31182,5232,12.6400272,41.9112719,12.6430037,41.9115494,12.64151545,41.91141065
15453,5232,31182,12.6430037,41.9115494,12.6400272,41.9112719,12.64151545,41.91141065
15454,5233,25474,12.6488346,41.9123426,12.6491559,41.9122796,12.64899525,41.9123111
15455,25473,5233,12.6491668,41.9124684,12.6488346,41.9123426,12.6490007,41.912405500000006
15456,5234,25528,12.6502715,41.9142759,12.6507109,41.9144655,12.650491200000001,41.9143707
15457,24035,5234,12.6494788,41.9128396,12.6502715,41.9142759,12.64987515,41.913557749999995
15458,5234,24035,12.6502715,41.9142759,12.6494788,41.9128396,12.64987515,41.913557749999995
15459,25529,5234,12.6504855,41.9146102,12.6502715,41.9142759,12.6503785,41.91444305
15460,5235,5236,12.6508108,41.9151412,12.6608682,41.9207457,12.655839499999999,41.917943449999996
15461,5236,5235,12.6608682,41.9207457,12.6508108,41.9151412,12.655839499999999,41.917943449999996
15462,5235,25530,12.6508108,41.9151412,12.6505318,41.9148158,12.650671299999999,41.914978500000004
15463,25531,5235,12.6508511,41.9148626,12.6508108,41.9151412,12.65083095,41.9150019
15464,5236,25480,12.6608682,41.9207457,12.6612606,41.9208659,12.6610644,41.9208058
15465,25480,5236,12.6612606,41.9208659,12.6608682,41.9207457,12.6610644,41.9208058
15466,5236,25481,12.6608682,41.9207457,12.6614703,41.920549,12.66116925,41.920647349999996
15467,5237,17285,12.6688866,41.9237459,12.6704369,41.9231096,12.66966175,41.92342775
15468,17285,5237,12.6704369,41.9231096,12.6688866,41.9237459,12.66966175,41.92342775
15469,25519,5237,12.667538,41.9226106,12.6688866,41.9237459,12.6682123,41.92317825
15470,5237,25519,12.6688866,41.9237459,12.667538,41.9226106,12.6682123,41.92317825
15471,5237,32506,12.6688866,41.9237459,12.6583584,41.9314772,12.663622499999999,41.92761155
15472,32506,5237,12.6583584,41.9314772,12.6688866,41.9237459,12.663622499999999,41.92761155
15473,5238,15516,12.6715469,41.923039,12.6720323,41.923021,12.6717896,41.92303
15474,15516,5238,12.6720323,41.923021,12.6715469,41.923039,12.6717896,41.92303
15475,17287,5238,12.6707603,41.9230862,12.6715469,41.923039,12.6711536,41.9230626
15476,5238,17287,12.6715469,41.923039,12.6707603,41.9230862,12.6711536,41.9230626
15477,5238,17289,12.6715469,41.923039,12.6718373,41.9249211,12.6716921,41.92398005
15478,28579,5239,12.6210822,41.915632,12.6209266,41.9159169,12.6210044,41.91577445
15479,5239,28579,12.6209266,41.9159169,12.6210822,41.915632,12.6210044,41.91577445
15480,5240,7744,12.6389474,41.9263545,12.6369986,41.9273374,12.637972999999999,41.92684595
15481,5241,5240,12.6422369,41.9262104,12.6389474,41.9263545,12.64059215,41.92628245
15482,5675,5240,12.6419944,41.9260383,12.6389474,41.9263545,12.6404709,41.9261964
15483,5241,5242,12.6422369,41.9262104,12.6412083,41.9257344,12.641722600000001,41.925972400000006
15484,5244,5241,12.6435025,41.9262172,12.6422369,41.9262104,12.6428697,41.9262138
15485,5242,38665,12.6412083,41.9257344,12.6430422,41.9234423,12.64212525,41.92458835
15486,5242,5249,12.6412083,41.9257344,12.6409571,41.9254355,12.6410827,41.92558495
15487,5243,5245,12.6429497,41.9253413,12.6445888,41.9260909,12.64376925,41.9257161
15488,5243,5251,12.6429497,41.9253413,12.6450944,41.9267222,12.64402205,41.92603175
15489,7745,5243,12.6368407,41.9272719,12.6429497,41.9253413,12.639895200000002,41.926306600000004
15490,5251,5244,12.6450944,41.9267222,12.6435025,41.9262172,12.64429845,41.9264697
15491,5245,5247,12.6445888,41.9260909,12.6479174,41.9268404,12.6462531,41.92646565
15492,5675,5245,12.6419944,41.9260383,12.6445888,41.9260909,12.6432916,41.926064600000004
15493,5246,5251,12.646243,41.9249537,12.6450944,41.9267222,12.6456687,41.92583795
15494,5246,5247,12.646243,41.9249537,12.6479174,41.9268404,12.647080200000001,41.92589705
15495,38660,5246,12.6491015,41.9230584,12.646243,41.9249537,12.64767225,41.92400605
15496,5248,5675,12.6412884,41.9254628,12.6419944,41.9260383,12.641641400000001,41.925750550000004
15497,5250,5248,12.6408046,41.9243515,12.6412884,41.9254628,12.6410465,41.924907149999996
15498,5250,5248,12.6408046,41.9243515,12.6412884,41.9254628,12.6410465,41.924907149999996
15499,5249,25465,12.6409571,41.9254355,12.640488,41.9243017,12.64072255,41.924868599999996
15500,5249,25465,12.6409571,41.9254355,12.640488,41.9243017,12.64072255,41.924868599999996
15501,38659,5250,12.6369457,41.9230514,12.6408046,41.9243515,12.63887515,41.923701449999996
15502,5252,28736,12.5570895,41.9019929,12.5580172,41.8992368,12.55755335,41.90061485
15503,5253,5254,12.5579026,41.8755345,12.5581215,41.8766455,12.55801205,41.876090000000005
15504,5253,37796,12.5579026,41.8755345,12.5574604,41.8756087,12.557681500000001,41.8755716
15505,23562,5253,12.5594716,41.8753402,12.5579026,41.8755345,12.5586871,41.87543735
15506,5254,26368,12.5581215,41.8766455,12.5583555,41.8770751,12.5582385,41.876860300000004
15507,37796,5254,12.5574604,41.8756087,12.5581215,41.8766455,12.557790950000001,41.876127100000005
15508,5255,10836,12.558624,41.8775651,12.5587096,41.8777026,12.558666800000001,41.877633849999995
15509,5255,23585,12.558624,41.8775651,12.5583877,41.8776524,12.55850585,41.87760875
15510,10833,5255,12.5584619,41.8772741,12.558624,41.8775651,12.55854295,41.877419599999996
15511,5256,10660,12.5646453,41.8748072,12.5637076,41.874846,12.564176450000001,41.8748266
15512,5256,10668,12.5646453,41.8748072,12.5647505,41.8751468,12.5646979,41.874977
15513,19388,5256,12.5651748,41.8747849,12.5646453,41.8748072,12.56491005,41.87479605
15514,19389,5256,12.5639819,41.874548,12.5646453,41.8748072,12.5643136,41.8746776
15515,5257,23562,12.5602147,41.8752586,12.5594716,41.8753402,12.559843149999999,41.8752994
15516,10660,5257,12.5637076,41.874846,12.5602147,41.8752586,12.56196115,41.8750523
15517,10832,5257,12.5604466,41.876145,12.5602147,41.8752586,12.560330650000001,41.8757018
15518,5258,34463,12.5481463,41.8780705,12.5471497,41.8783468,12.547648,41.878208650000005
15519,11280,5258,12.5480868,41.8779357,12.5481463,41.8780705,12.54811655,41.8780031
15520,33750,5258,12.5491988,41.877792,12.5481463,41.8780705,12.54867255,41.87793125
15521,5259,10514,12.5443173,41.8793146,12.5452922,41.8824719,12.54480475,41.88089325
15522,5259,10509,12.5443173,41.8793146,12.5431899,41.8798493,12.543753599999999,41.87958195
15523,24052,5259,12.5447984,41.8791076,12.5443173,41.8793146,12.54455785,41.8792111
15524,5260,10436,12.5332603,41.8831855,12.5335021,41.8838875,12.5333812,41.883536500000005
15525,5260,28047,12.5332603,41.8831855,12.5334997,41.8830715,12.533380000000001,41.8831285
15526,9065,5260,12.5320514,41.8836899,12.5332603,41.8831855,12.532655850000001,41.8834377
15527,9105,5261,12.5422781,41.8802796,12.5422028,41.8801568,12.542240450000001,41.8802182
15528,5261,9105,12.5422028,41.8801568,12.5422781,41.8802796,12.542240450000001,41.8802182
15529,5261,11220,12.5422028,41.8801568,12.5420131,41.8792104,12.54210795,41.8796836
15530,11220,5261,12.5420131,41.8792104,12.5422028,41.8801568,12.54210795,41.8796836
15531,5261,11254,12.5422028,41.8801568,12.5431877,41.8796778,12.542695250000001,41.8799173
15532,11241,5261,12.541287,41.8804649,12.5422028,41.8801568,12.541744900000001,41.88031085
15533,5262,11278,12.5450122,41.8788615,12.5448947,41.8782187,12.544953450000001,41.878540099999995
15534,5262,11289,12.5450122,41.8788615,12.54649,41.8783734,12.5457511,41.87861745
15535,27772,5262,12.5447004,41.8789828,12.5450122,41.8788615,12.5448563,41.87892215
15536,5263,28638,12.5509767,41.8772323,12.5505157,41.8760367,12.550746199999999,41.8766345
15537,5263,28645,12.5509767,41.8772323,12.5516366,41.8770938,12.55130665,41.87716305
15538,28036,5263,12.5507982,41.8772605,12.5509767,41.8772323,12.55088745,41.877246400000004
15539,28048,5263,12.5510704,41.8773628,12.5509767,41.8772323,12.55102355,41.87729755
15540,5264,21050,12.5699135,41.8738337,12.5729309,41.8730937,12.5714222,41.8734637
15541,5265,5264,12.5694987,41.8739141,12.5699135,41.8738337,12.569706100000001,41.8738739
15542,21049,5264,12.5695765,41.8733319,12.5699135,41.8738337,12.569745000000001,41.873582799999994
15543,41402,5265,12.5653759,41.8745692,12.5694987,41.8739141,12.5674373,41.87424165
15544,5266,10855,12.5796137,41.8709983,12.5796954,41.8711331,12.57965455,41.8710657
15545,10855,5266,12.5796954,41.8711331,12.5796137,41.8709983,12.57965455,41.8710657
15546,25104,5266,12.5807687,41.870602,12.5796137,41.8709983,12.5801912,41.870800149999994
15547,5266,25104,12.5796137,41.8709983,12.5807687,41.870602,12.5801912,41.870800149999994
15548,5266,34412,12.5796137,41.8709983,12.5789926,41.8712599,12.57930315,41.8711291
15549,34412,5266,12.5789926,41.8712599,12.5796137,41.8709983,12.57930315,41.8711291
15550,5267,24017,12.6212625,41.8625588,12.6207598,41.8626492,12.621011150000001,41.862604000000005
15551,24017,5267,12.6207598,41.8626492,12.6212625,41.8625588,12.621011150000001,41.862604000000005
15552,5267,9831,12.6212625,41.8625588,12.6214866,41.8624823,12.62137455,41.86252055
15553,5267,24018,12.6212625,41.8625588,12.6211114,41.8623463,12.62118695,41.86245255
15554,15695,5267,12.6235623,41.8623625,12.6212625,41.8625588,12.6224124,41.86246065
15555,24019,5267,12.6212348,41.8623332,12.6212625,41.8625588,12.62124865,41.862446000000006
15556,5268,5269,12.6305126,41.8629038,12.6322962,41.8630093,12.631404400000001,41.86295655
15557,15685,5268,12.6239052,41.8622677,12.6305126,41.8629038,12.6272089,41.862585749999994
15558,15687,5268,12.6296144,41.8627682,12.6305126,41.8629038,12.630063499999999,41.862836
15559,5270,5269,12.6322473,41.8630988,12.6322962,41.8630093,12.632271750000001,41.86305405
15560,5269,5270,12.6322962,41.8630093,12.6322473,41.8630988,12.632271750000001,41.86305405
15561,5269,39346,12.6322962,41.8630093,12.6325025,41.8623722,12.63239935,41.86269075
15562,39346,5269,12.6325025,41.8623722,12.6322962,41.8630093,12.63239935,41.86269075
15563,5269,5271,12.6322962,41.8630093,12.6355833,41.863805,12.63393975,41.86340715
15564,42107,5270,12.6314996,41.8643364,12.6322473,41.8630988,12.63187345,41.8637176
15565,5270,42107,12.6322473,41.8630988,12.6314996,41.8643364,12.63187345,41.8637176
15566,5270,15690,12.6322473,41.8630988,12.6302436,41.8629726,12.63124545,41.8630357
15567,5271,5270,12.6355833,41.863805,12.6322473,41.8630988,12.6339153,41.8634519
15568,5271,37904,12.6355833,41.863805,12.6358417,41.863822,12.6357125,41.8638135
15569,37904,5271,12.6358417,41.863822,12.6355833,41.863805,12.6357125,41.8638135
15570,5271,43447,12.6355833,41.863805,12.6357296,41.8635327,12.635656449999999,41.863668849999996
15571,5272,16350,12.6868516,41.8626722,12.6884079,41.8629337,12.68762975,41.86280295
15572,16350,5272,12.6884079,41.8629337,12.6868516,41.8626722,12.68762975,41.86280295
15573,5272,17884,12.6868516,41.8626722,12.687189,41.8621172,12.6870203,41.862394699999996
15574,17884,5272,12.687189,41.8621172,12.6868516,41.8626722,12.6870203,41.862394699999996
15575,16567,5272,12.6858118,41.8626358,12.6868516,41.8626722,12.6863317,41.862654
15576,5272,16567,12.6868516,41.8626722,12.6858118,41.8626358,12.6863317,41.862654
15577,31170,5273,12.6449493,41.8623176,12.6455061,41.8623308,12.6452277,41.8623242
15578,5273,31170,12.6455061,41.8623308,12.6449493,41.8623176,12.6452277,41.8623242
15579,5273,20118,12.6455061,41.8623308,12.6419212,41.8628781,12.64371365,41.862604450000006
15580,27519,5273,12.6458936,41.8623205,12.6455061,41.8623308,12.64569985,41.86232565
15581,5273,27519,12.6455061,41.8623308,12.6458936,41.8623205,12.64569985,41.86232565
15582,31169,5273,12.6451674,41.8622597,12.6455061,41.8623308,12.64533675,41.86229525
15583,5274,39424,12.6465865,41.8622911,12.646641,41.8622875,12.64661375,41.8622893
15584,39424,5274,12.646641,41.8622875,12.6465865,41.8622911,12.64661375,41.8622893
15585,5274,27519,12.6465865,41.8622911,12.6458936,41.8623205,12.64624005,41.8623058
15586,27519,5274,12.6458936,41.8623205,12.6465865,41.8622911,12.64624005,41.8623058
15587,31165,5274,12.6465782,41.8621135,12.6465865,41.8622911,12.64658235,41.8622023
15588,31166,5274,12.6458795,41.8622114,12.6465865,41.8622911,12.646232999999999,41.86225125
15589,29995,5275,12.6604946,41.8644101,12.6611646,41.8643744,12.6608296,41.86439225
15590,5275,29995,12.6611646,41.8643744,12.6604946,41.8644101,12.6608296,41.86439225
15591,5275,30001,12.6611646,41.8643744,12.66165,41.864363,12.6614073,41.8643687
15592,30001,5275,12.66165,41.864363,12.6611646,41.8643744,12.6614073,41.8643687
15593,5275,29998,12.6611646,41.8643744,12.6612415,41.864563,12.66120305,41.8644687
15594,30011,5275,12.6611312,41.8646092,12.6611646,41.8643744,12.6611479,41.864491799999996
